1471629996,79740,
C,16,35170,OPTSTK,ABCAPITAL,1475159400,50500,CE
C,16,35171,OPTSTK,ABCAPITAL,1475159400,50500,PE
C,16,35172,OPTSTK,ADANIENSOL,1475159400,214000,CE
C,16,35173,OPTSTK,ADANIENSOL,1475159400,214000,PE
C,16,35174,OPTSTK,ADANIPORTS,1472135400,88000,CE
C,16,35175,OPTSTK,ADANIPORTS,1472135400,88000,PE
C,9,35176,OPTIDX,BANKNIFTY,1472135400,3970000,CE
C,9,35177,OPTIDX,BANKNIFTY,1472135400,3970000,PE
C,16,35178,OPTSTK,ABB,1475159400,420000,CE
C,16,35179,OPTSTK,ABB,1475159400,420000,PE
C,16,35180,OPTSTK,ABB,1477578600,540000,CE
C,16,35181,OPTSTK,ABB,1477578600,540000,PE
C,16,35182,OPTSTK,ADANIPORTS,1475159400,244000,CE
C,16,35183,OPTSTK,ADANIPORTS,1475159400,244000,PE
C,16,35184,OPTSTK,ADANIPORTS,1472135400,118000,CE
C,16,35185,OPTSTK,ADANIPORTS,1472135400,118000,PE
C,16,35186,OPTSTK,ABCAPITAL,1472135400,21000,CE
C,16,35187,OPTSTK,ABCAPITAL,1472135400,21000,PE
C,16,35188,OPTSTK,ADANIPORTS,1475159400,88000,CE
C,16,35189,OPTSTK,ADANIPORTS,1475159400,88000,PE
C,1,35190,OPTIDX,FINNIFTY,1472135400,3290000,CE
C,16,35191,OPTSTK,ADANIPORTS,1475159400,118000,CE
C,1,35192,OPTIDX,FINNIFTY,1472135400,3290000,PE
C,16,35193,OPTSTK,ADANIPORTS,1475159400,118000,PE
C,1,35194,OPTIDX,FINNIFTY,1475159400,3290000,CE
C,1,35195,OPTIDX,FINNIFTY,1475159400,3290000,PE
C,16,35196,OPTSTK,ABB,1472135400,870000,CE
C,16,35197,OPTSTK,ABB,1472135400,870000,PE
C,16,35198,OPTSTK,ABB,1472135400,890000,CE
C,16,35199,OPTSTK,ABB,1472135400,890000,PE
C,16,35200,OPTSTK,ABB,1472135400,1000000,CE
C,16,35201,OPTSTK,ABB,1472135400,1000000,PE
C,9,35202,OPTIDX,MIDCPNIFTY,1475159400,1682500,CE
C,9,35203,OPTIDX,MIDCPNIFTY,1475159400,1682500,PE
C,16,35204,OPTSTK,AMBER,1472135400,380000,CE
C,16,35205,OPTSTK,AMBER,1472135400,380000,PE
C,16,35206,OPTSTK,AMBER,1475159400,500000,CE
C,16,35207,OPTSTK,AMBER,1475159400,500000,PE
C,16,35208,OPTSTK,ADANIPORTS,1475159400,122000,CE
C,16,35209,OPTSTK,ADANIPORTS,1475159400,122000,PE
C,16,35210,OPTSTK,ADANIPORTS,1477578600,96000,CE
C,16,35211,OPTSTK,ADANIPORTS,1477578600,96000,PE
C,16,35212,OPTSTK,ABCAPITAL,1475159400,21000,CE
C,16,35213,OPTSTK,ABCAPITAL,1475159400,21000,PE
C,16,35214,OPTSTK,ABCAPITAL,1477578600,27000,CE
